Plant ID,NERC Region,Quantity,Elec_Quantity,MMBtuPer_Unit,Tot_MMBtu,Elec_MMBtu,Netgen,Nameplate Capacity (MW),Operating Time,Gross Load (MW-h),Steam Load (1000lb),SO2 (tons),Avg. NOx Rate (lb/MMBtu),NOx (tons),CO2 (short tons),Heat Input (MMBtu),EPA Region
1131,,,,,,,,,71.29,698.05,,4.074,0.3566,2.582,834.713,10832.441,7.0
1150,MRO,163.0,163.0,5.8,945.0,945.0,-24.0,50.0,,,,,,,,,
1167,MRO,35072.0,35072.0,23.34,553381.0,553381.0,49701.0,293.5,984.55,68788.41,,68.329,0.9182,134.657,82776.312,789239.786,7.0
1206,,,,,,,,,14.62,356.5,,0.002,0.3578,1.12,,5856.66,7.0
1217,MRO,12796.0,12796.0,2.0,12796.0,12796.0,768.0,119.1,36.55,906.43,,0.004,0.1324,0.284,722.838,12161.283,7.0
1230,,,,,,,,,0.0,,,,,,,,7.0
1233,SPP,0.0,0.0,0.0,0.0,0.0,-159.0,149.0,0.0,,,,,,,,7.0
1235,,,,,,,,,0.0,,,,,,,,7.0
1239,SPP,875366.0,875366.0,1.036,906879.0,906879.0,124568.0,300.2,569.06,129196.91,,0.28,0.0433,19.582,55392.309,932090.801,7.0
1240,SPP,164334.0,164334.0,7.938,170087.0,170087.0,9158.0,904.0,183.34,10867.18,,0.034,0.3856,12.062,6700.275,112750.914,7.0
1241,SPP,416163.0,416163.0,40.476,7187819.0,7187819.0,694480.003,1578.0,1449.95,764918.52,,63.586,0.1708,317.449,781833.194,7454549.849,7.0
1242,SPP,18753.0,18753.0,1.056,19803.0,19803.0,869.0,228.0,51.25,1365.78,,0.006,0.1487,2.199,1230.614,20706.456,7.0
1248,SPP,18153.0,18153.0,6.834,18517.0,18517.0,997.0,301.7,45.82,966.47,,0.006,2.1004,6.365,,18185.4,7.0
1250,SPP,113072.0,113072.0,18.835,1608356.0,1608356.0,141811.002,517.0,864.33,157850.5,,14.879,0.306,108.816,156791.155,1495929.87,7.0
1252,SPP,8122.0,8122.0,18.671,89578.0,89578.0,6281.0,82.0,191.1,8462.08,,27.991,0.1266,6.763,10270.548,98868.034,7.0
1268,,,,,,,,,17.75,789.25,,0.004,0.1506,0.589,621.2,10525.8,7.0
1271,,,,,,,,,172.89,2615.41,,0.009,0.1136,1.976,1809.826,30458.103,7.0
1295,SPP,202.0,202.0,5.8,1172.0,1172.0,-608.0,388.4,6.44,50.07,,0.002,2.4002,2.103,,3504.1,7.0
1305,SPP,4457.0,4457.0,1.02,4546.0,4546.0,278.0,214.8,12.77,273.74,,0.001,0.7001,1.578,,4508.0,7.0
1336,SPP,3801.0,3801.0,1.102,4189.0,4189.0,109.0,256.3,10.86,267.92,,0.002,0.395,0.401,,4186.335,7.0
1353,RFC,45307.0,45307.0,1.236,55999.0,55999.0,3474.0,280.5,79.05,3859.0,,2.74,0.1828,27.493,6307.725,106399.419,4.0
1355,SERC,365364.0,365364.0,30.086,2076100.0,2076100.0,176246.0,1747.7,1499.96,200059.48,,79.137,1.1452,142.97,205407.583,2130083.12,4.0
1356,SERC,475413.0,475413.0,28.66,10790176.0,10790176.0,1012912.998,2225.9,2601.53,1107225.85,,963.888,0.5583,652.787,1049072.866,10224895.11,4.0
1363,SERC,3028161.0,3028161.0,2.02,3058443.0,3058443.0,458791.0,823.3,1399.23,467980.59,,0.942,0.0507,39.779,186514.557,3138505.107,4.0
1364,SERC,243337.0,243337.0,25.009,5376984.0,5376984.0,505363.004,1717.2,2165.21,567546.38,,153.74,0.705,489.802,528455.88,5150652.464,4.0
1366,SERC,95128.0,95128.0,1.01,96079.0,96079.0,8799.0,226.6,66.15,9185.02,,0.026,0.7748,3.503,5084.44,86441.31,4.0
1371,SERC,0.0,0.0,0.0,393336.0,393336.0,42208.0,130.0,,,,,,,,,
1374,SERC,75848.0,75848.0,32.4,1314771.0,1314771.0,116723.005,445.3,971.26,135502.42,,137.204,0.6047,197.417,136141.316,1325843.907,4.0
1377,SERC,0.0,0.0,0.0,586529.0,586529.0,62939.0,218.6,,,,,,,,,
1378,SERC,275000.0,275000.0,28.982,6397926.0,6397926.0,594893.0,2558.2,1174.3,662745.22,,764.68,0.5956,531.184,716748.859,6985851.091,4.0
1379,SERC,304840.0,304840.0,23.4,5363148.0,5363148.0,484830.996,1575.0,5190.81,532049.34,,1652.583,2.2396,826.547,604099.322,5822582.168,4.0
1380,SERC,0.0,0.0,0.0,871317.0,871317.0,93499.0,270.0,,,,,,,,,
1381,SERC,0.0,0.0,0.0,0.0,0.0,-713.0,602.0,0.0,,,,,,,,4.0
1382,SERC,37557.0,37557.0,30.36,912213.0,912213.0,81201.0,405.0,671.0,91559.0,,115.081,0.1028,49.151,97126.1,946654.0,4.0
1383,,,,,,,,,3.0,0.0,,0.0,,0.0,,0.0,4.0
1384,SERC,3447.0,3447.0,30.51,80899.0,80899.0,3547.0,344.0,74.41,5285.65,,4.816,0.3103,12.055,5934.811,57842.197,4.0
1385,,,,,,,,,0.0,,,,,,,,4.0
1391,SERC,2954286.0,2412013.0,4.03,3001934.0,2471722.0,219381.998,450.9,3284.47,312744.45,639516.16,4.658,0.4794,135.175,187153.25,3149218.018,6.0
1393,SERC,620712.0,620712.0,53.588,3561403.0,3561403.0,280579.003,1596.8,637.23,176087.01,,461.348,0.4526,267.787,196737.823,2088572.334,6.0
1394,SERC,0.0,0.0,0.0,0.0,0.0,-611.0,2178.0,0.0,,,,,,,,6.0
1396,SPP,2240245.0,2240245.0,2.06,2307452.0,2307452.0,302588.0,922.8,1545.45,308736.39,,0.664,0.1418,42.916,131568.067,2213906.466,6.0
1400,SPP,0.0,0.0,0.0,0.0,0.0,-338.0,413.7,0.0,,,,,,,,6.0
1402,SERC,1321511.0,1321511.0,1.02,1347941.0,1347941.0,124677.0,1002.9,476.89,129742.63,,0.411,0.612,279.601,81485.175,1371133.396,6.0
1403,SERC,8201485.0,8201485.0,3.066,8501708.0,8501708.0,883197.0,2609.5,2194.72,910385.97,,2.431,1.0255,1722.928,481696.37,8105357.706,6.0
1404,SERC,0.0,0.0,0.0,0.0,0.0,-323.0,226.3,0.0,,,,,,,,6.0
1409,SERC,0.0,0.0,0.0,0.0,0.0,-850.0,844.0,0.0,,,,,,,,6.0
1416,SPP,0.0,0.0,0.0,0.0,0.0,0.0,125.0,1209.19,183479.06,,0.596,0.0226,10.914,118137.74,1987850.444,6.0
1417,SPP,2423.0,2423.0,1.012,2452.0,2452.0,195.0,253.0,23.33,256.97,,0.001,0.0483,0.202,191.575,3223.99,6.0
1439,,,,,,,,,76.47,452.31,,0.002,0.4372,0.746,397.413,6681.341,6.0
1443,,,,,,,,,0.0,,,,,,,,6.0
1464,SERC,19123.0,19123.0,1.04,19888.0,19888.0,1596.0,492.8,21.69,1567.35,,0.006,0.1602,0.597,1193.912,20090.637,6.0
1507,NPCC,3037.0,3037.0,6.288,19097.0,19097.0,0.0,846.0,0.0,,,,,,,,1.0
1511,NPCC,0.0,0.0,0.0,256123.0,256123.0,27484.0,72.0,,,,,,,,,
1552,RFC,4005.0,4005.0,24.557,32577.0,32577.0,2477.0,415.8,47.17,2776.42,,5.979,0.2918,4.664,3527.505,33632.186,3.0
1553,,,,,,,,,75.94,3494.16,,0.013,0.1226,3.531,2476.797,41689.884,3.0
1554,RFC,54369.0,54369.0,37.76,277615.0,277615.0,25311.0,1058.5,289.3,27271.39,,162.94,0.1725,14.501,27930.177,291031.611,3.0
1556,RFC,681744.0,681744.0,6.877,739594.0,739594.0,67838.0,492.3,736.81,69338.21,,0.267,1.4659,17.476,46758.879,784342.166,3.0
1559,RFC,135.0,135.0,5.72,772.0,772.0,33.0,50.0,0.0,,,,,,,,3.0
1560,,,,,,,,,63.38,6937.48,,0.034,0.381,21.728,6778.222,114058.029,3.0
1564,,,,,,,,,4.92,0.0,,0.211,0.0468,0.014,46.868,578.644,3.0
1571,RFC,1300014.0,1300014.0,39.452,1660950.0,1660950.0,137934.0,2647.0,486.64,157558.76,,15.338,0.5206,90.036,107168.237,1601004.353,3.0
1572,RFC,109532.0,109532.0,38.54,373189.0,373189.0,29235.0,933.0,444.42,35856.7,,19.514,0.8835,38.063,35604.244,394393.097,3.0
1573,RFC,141789.0,141789.0,37.508,3549442.0,3549442.0,341933.001,1548.0,1061.04,376152.73,,153.865,1.1802,71.502,347997.691,3392558.77,3.0
1574,RFC,0.0,0.0,0.0,1447241.0,1447241.0,155300.0,530.8,,,,,,,,,
1586,,,,,,,,,4.68,25.24,,,1.649,0.239,,869.6,1.0
1587,,,,,,,,,6.4,52.52,,,0.7742,0.651,,1681.4,1.0
1588,NPCC,4750221.0,4750221.0,7.884,4916990.0,4916990.0,656774.0,2375.6,1991.52,671021.7,,1.434,0.5772,17.618,284055.888,4780795.997,1.0
1590,NPCC,0.0,0.0,0.0,5176971.0,5176971.0,495025.0,670.0,,,,,,,,,
1592,,,,,,,,,21.11,291.93,,,3.2563,2.272,670.8,8281.2,1.0
1595,NPCC,115198.0,58940.0,13.656,121335.0,63285.0,6670.0,273.6,387.63,10260.6,43430.0,0.037,1.5025,7.191,7388.777,123090.826,1.0
1599,NPCC,299.0,299.0,12.0,1830.0,1830.0,-1787.0,1165.0,5.9,0.0,,0.542,0.0723,0.132,236.692,2916.399,1.0
1619,NPCC,21708.0,21708.0,22.48,286308.0,286308.0,26296.0,1600.1,211.0,29095.5,,16.026,0.2018,9.723,29572.075,291948.825,1.0
1629,NPCC,0.0,0.0,0.0,213209.0,213209.0,22879.0,61.8,,,,,,,,,
1631,,,,,,,,,0.0,,,,,,,,1.0
1642,NPCC,19272.0,19272.0,6.628,19826.0,19826.0,1937.0,250.6,52.49,2039.81,,0.006,1.3241,0.365,1204.269,20291.534,1.0
1643,,,,,,,,,0.0,,,,,,,,1.0
1660,NPCC,68277.0,68277.0,2.055,70129.0,70129.0,6851.0,219.7,143.76,7067.96,,0.018,0.7222,3.247,4056.255,68250.649,1.0
1678,NPCC,4731.0,4731.0,1.029,4868.0,4868.0,357.0,64.9,19.6,361.8,,,0.4369,1.108,,5072.4,1.0
1682,NPCC,48084.0,48084.0,8.324,51348.0,51348.0,4178.0,146.3,83.95,4715.17,,0.805,0.3744,3.857,3114.008,51331.483,1.0
1695,,,,,,,,,0.0,,,,,,,,5.0
1702,RFC,267842.0,267842.0,54.326,2451654.0,2451654.0,218795.003,1946.3,1298.18,228970.98,124668.52,72.825,0.393,89.261,259300.815,2533656.723,5.0
1710,RFC,190903.0,190903.0,53.996,3398495.0,3398495.0,321194.002,1579.4,1488.0,352261.0,,903.946,0.2397,156.166,360418.1,3436485.3,5.0
1713,RFC,228103.0,228103.0,0.0,0.0,0.0,-63044.0,1978.8,,,,,,,,,
1715,RFC,0.0,0.0,0.0,6212930.0,6212930.0,594084.0,811.8,,,,,,,,,
1719,,,,,,,,,0.0,,,,,,,,5.0
1720,,,,,,,,,0.0,,,,,,,,5.0
1723,,,,,,,,,0.0,,,,,,,,5.0
1728,,,,,,,,,0.0,,,,,,,,5.0
1729,RFC,109.0,109.0,5.75,5532302.0,5532302.0,529525.0,1281.0,,,,,,,,,
1730,,,,,,,,,7.02,235.92,,0.001,1.4,1.423,240.0,4064.9,5.0
1733,RFC,697368.0,697368.0,63.393,13234622.0,13234622.0,1299278.022,3293.1,2435.4,1399301.86,,217.097,0.2682,378.456,1393235.234,13279283.971,5.0
1734,RFC,495.0,495.0,1.026,508.0,508.0,-21.0,129.8,,,,,,,,,
1740,RFC,1391206.0,1391206.0,19.202,1001392.0,1001392.0,86304.0,944.0,573.72,,694577.71,222.413,0.2989,162.368,121817.459,1056893.554,5.0
1743,RFC,293063.0,293063.0,55.664,4806856.0,4806856.0,425437.0,1570.9,3927.78,471133.82,,1458.351,1.6956,636.776,496878.863,4737583.906,5.0
1744,RFC,0.0,0.0,0.0,0.0,0.0,-28.0,64.0,,,,,,,,,
1745,RFC,0.0,0.0,0.0,0.0,0.0,-1348.0,535.5,0.0,,,,,,,,5.0
1769,RFC,100958.0,100958.0,23.99,1826609.0,1826609.0,155038.004,450.0,2925.5,174515.73,,496.991,1.5657,313.584,204969.16,1954334.462,5.0
1825,,,,,,,,,612.08,32906.0,,41.125,0.3273,49.947,30364.864,295956.924,5.0
1830,,,,,,,,,57.69,184.26,,0.001,0.0433,0.121,200.309,3371.274,5.0
1831,RFC,19875.0,19875.0,23.7,354274.0,354274.0,28462.0,331.0,754.7,35083.11,,107.082,0.3937,42.482,41448.064,395211.288,5.0
1832,,,,,,,,,744.0,87943.0,,263.209,0.2042,113.268,116907.0,1114648.1,5.0
1843,,,,,,,,,733.0,22878.0,,20.154,0.219,32.75,31729.8,302534.8,5.0
1866,RFC,59609.0,59609.0,6.85,59653.0,59653.0,6.0,78.4,778.0,,34534.52,0.297,0.1724,2.071,3318.044,55981.572,5.0
1888,MRO,0.0,0.0,0.0,0.0,0.0,-139.0,93.1,0.0,,,,,,,,5.0
1891,,,,,,,,,0.0,,,,,,,,5.0
1893,MRO,372278.0,372278.0,19.061,6557840.0,6557840.0,620598.999,1073.3,2323.03,675231.69,,208.755,0.4524,326.107,714671.701,6814173.839,5.0
1897,MRO,19271.0,0.0,29.164,209669.0,0.0,0.0,72.8,,,,,,,,,
1904,MRO,1058862.0,1058862.0,2.128,1126629.0,1126629.0,154936.0,324.8,686.85,158798.15,,0.356,0.0147,8.152,70118.613,1179890.321,5.0
1912,MRO,981769.0,981769.0,2.13,1045584.0,1045584.0,146828.0,644.0,656.52,149891.53,,0.326,0.0382,8.082,64509.393,1085495.165,5.0
1913,MRO,5908.0,5908.0,1.064,6286.0,6286.0,266.0,284.4,12.47,428.01,,0.002,0.3672,1.155,,6310.8,5.0
1915,MRO,85708.0,85708.0,23.842,1370629.0,1370629.0,137056.999,598.4,364.67,152837.0,,77.928,0.1138,74.122,155508.848,1482744.174,5.0
1922,MRO,0.0,0.0,0.0,4940778.0,4940778.0,472440.0,685.0,,,,,,,,,
1925,MRO,0.0,0.0,0.0,8252816.0,8252816.0,789139.0,1186.2,,,,,,,,,
1926,MRO,21232.0,21232.0,37.579,228093.0,228093.0,11528.0,23.0,,,,,,,,,
1927,MRO,1355935.0,1355935.0,1.064,1442715.0,1442715.0,199153.0,585.9,947.12,202423.81,,0.42,0.0511,13.363,83183.107,1399726.157,5.0
1934,MRO,19091.0,19091.0,27.182,213164.0,213164.0,10809.0,25.0,,,,,,,,,
1943,,,,,,,,,0.0,,,,,,,,5.0
1961,,,,,,,,,0.0,,,,,,,,5.0
2001,MRO,16802.0,64.0,6.88,17280.0,375.0,33.0,78.5,1.07,27.82,,0.064,1.2,0.225,,374.5,5.0
2038,MRO,21709.0,21709.0,1.0,21709.0,21709.0,1876.0,194.2,18.65,1875.54,,0.007,0.0527,0.485,1300.463,21881.894,5.0
2039,MRO,222473.0,222473.0,22.07,445598.0,445598.0,32588.0,239.3,118.3,17197.38,,0.057,0.0383,3.133,11284.507,189876.224,5.0
2042,,,,,,,,,2.24,29.68,,0.0,1.2,0.327,,545.2,5.0
2047,SERC,1171511.0,1149624.0,0.929,1088334.0,1068001.0,93065.0,170.5,,,,,,,,,
2048,,,,,,,,,118.0,1344.0,,,1.4,7.276,,20787.0,4.0
2049,SERC,854672.0,854672.0,2.042,872620.0,872620.0,71185.0,1027.9,779.58,78790.15,,0.25,1.6834,81.122,49598.884,856150.721,4.0
2050,SERC,0.0,0.0,0.0,0.0,0.0,-827.0,1327.6,0.0,,,,,,,,4.0
2053,SERC,59.0,59.0,5.9,348.0,348.0,19.0,314.7,0.0,,,,,,,,4.0
2070,SERC,1485527.0,1485527.0,4.132,1537384.0,1537384.0,184949.0,510.5,1492.2,191036.74,,0.473,0.3431,8.613,93667.095,1576176.27,4.0
2076,SPP,55621.0,55621.0,72.875,977904.0,977904.0,95716.0,212.8,577.4,105758.76,,105.666,0.1722,107.483,129598.71,1235680.763,7.0
2079,SPP,226853.0,226853.0,21.306,2544947.0,2544947.0,242495.002,1070.3,644.13,256100.34,,97.412,0.2087,90.944,255034.527,2448517.563,7.0
2080,SPP,0.0,0.0,0.0,0.0,0.0,-2220.0,564.0,0.0,,,,,,,,7.0
2081,SPP,146.0,146.0,5.747,839.0,839.0,-170.0,486.0,2.5,23.0,,0.007,1.2,0.269,,448.9,7.0
2082,SERC,0.0,0.0,0.0,0.0,0.0,-38.0,68.3,0.0,,,,,,,,7.0
2092,,,,,,,,,30.33,311.45,,0.003,0.166,0.776,,9350.101,7.0
2094,SPP,15919.0,15919.0,19.094,234042.0,234042.0,16971.0,524.0,549.47,17460.16,,59.811,1.2991,85.092,23508.087,224139.072,7.0
2098,SPP,200775.0,0.0,18.057,274461.0,0.0,-2282.0,273.3,0.0,,,,,,,,7.0
2103,SERC,493453.0,493453.0,23.344,8603804.0,8603804.0,800175.999,2389.4,1732.99,849557.51,,1647.849,0.3718,343.803,798569.038,7614123.828,7.0
2104,SERC,75999.0,75999.0,19.229,1021189.0,1021189.0,93145.0,1041.0,581.18,104640.68,,266.665,2.9693,97.144,110386.702,1055432.628,7.0
2106,SERC,0.0,0.0,0.0,736331.0,736331.0,79014.0,208.0,,,,,,,,,
2107,SERC,333493.0,333493.0,40.2,6147836.0,6147836.0,520696.0,1099.4,1488.0,564182.0,,276.764,0.5132,694.415,570156.5,5436272.6,7.0
2108,SERC,30509.0,30509.0,0.0,0.0,0.0,-6864.0,408.0,,,,,,,,,
2122,,,,,,,,,8.0,32.0,,0.0,1.4046,0.208,,591.2,7.0
2123,,,,,,,,,0.0,,,,,,,,7.0
2131,,,,,,,,,1.26,6.3,,0.0,1.4,0.124,,356.6,7.0
2132,,,,,,,,,0.0,,,,,,,,7.0
2144,SERC,525.0,525.0,7.936,647.0,647.0,49.0,57.3,,,,,,,,,
2161,SPP,74476.0,74476.0,1.029,76636.0,76636.0,5264.0,450.5,130.78,5216.76,,0.023,0.291,5.45,4555.401,76653.018,7.0
2166,SPP,0.0,0.0,0.0,279784.0,279784.0,30023.0,200.0,,,,,,,,,
2167,SERC,207675.0,207675.0,23.384,3633097.0,3633097.0,376361.996,1300.0,743.61,390064.34,,733.659,0.4729,815.049,359165.888,3424539.962,7.0
2168,SERC,248452.0,248452.0,23.167,4276772.0,4276772.0,431083.004,1181.7,1396.0,456921.53,,897.12,1.1334,692.565,466989.366,4454074.749,7.0
2176,,,,,,,,,2.88,74.92,,0.002,0.1935,0.081,52.004,757.3,8.0
2188,WECC,0.0,0.0,0.0,1312302.0,1312302.0,140820.0,207.6,,,,,,,,,
2191,WECC,0.0,0.0,0.0,294630.0,294630.0,31616.0,54.0,,,,,,,,,
2194,WECC,0.0,0.0,0.0,300594.0,300594.0,32256.0,50.4,,,,,,,,,
2195,WECC,0.0,0.0,0.0,584786.0,584786.0,62752.0,87.1,,,,,,,,,
2199,WECC,0.0,0.0,0.0,2786232.0,2786232.0,298984.0,532.4,,,,,,,,,
2203,WECC,0.0,0.0,0.0,1167447.0,1167447.0,125276.0,428.0,,,,,,,,,
2204,WECC,0.0,0.0,0.0,854161.0,854161.0,91658.0,250.0,,,,,,,,,
2226,MRO,0.0,0.0,0.0,0.0,0.0,0.0,108.8,0.0,,,,,,,,7.0
2240,MRO,23545.0,23545.0,19.778,284178.0,284178.0,20793.0,170.0,0.0,,,,,,,,7.0
2241,MRO,929.0,929.0,2.138,993.0,993.0,-169.0,240.8,2.53,39.15,,0.0,0.069,0.012,40.487,681.211,7.0
2250,,,,,,,,,0.82,5.77,,0.0,0.7005,0.06,,171.4,7.0
2265,,,,,,,,,30.38,466.97,,0.002,1.4001,2.649,,7567.3,7.0
2266,MRO,112.0,112.0,5.775,647.0,647.0,42.0,56.7,3.8,40.0,,0.22,2.4028,0.528,,880.8,7.0
2271,MRO,0.0,0.0,0.0,0.0,0.0,0.0,56.7,0.0,,,,,,,,7.0
2277,MRO,0.0,0.0,0.0,0.0,0.0,0.0,228.7,0.0,,,,,,,,7.0
2289,MRO,0.0,0.0,0.0,3763175.0,3763175.0,359837.0,502.0,,,,,,,,,
2290,MRO,0.0,0.0,0.0,0.0,0.0,-51.0,130.0,0.0,,,,,,,,7.0
2291,MRO,68835.0,68835.0,17.83,1157812.0,1157812.0,113797.996,644.7,744.0,126034.0,,461.919,0.3678,213.165,123433.7,1176907.5,7.0
2292,MRO,20110.0,20110.0,1.06,21317.0,21317.0,1542.0,337.7,94.7,1540.06,,0.01,1.7213,6.198,916.638,31372.066,7.0
2322,WECC,300140.0,300140.0,2.072,310969.0,310969.0,29845.0,1375.6,576.03,13408.27,,0.04,1.2382,2.146,8569.994,144189.108,9.0
2324,WECC,0.0,0.0,0.0,0.0,0.0,-1558.0,294.8,0.0,,,,,,,,9.0
2330,WECC,354010.0,354010.0,1.055,373481.0,373481.0,32017.0,230.0,729.11,33807.43,,0.112,0.2503,23.285,22218.635,373905.588,9.0
2336,WECC,1758760.0,1758760.0,4.164,1830869.0,1830869.0,223318.0,1032.9,1665.02,229704.99,,0.545,0.4097,35.061,108012.089,1817489.479,9.0
2349,NPCC,0.0,0.0,0.0,304275.0,304275.0,32651.0,127.3,,,,,,,,,
2351,NPCC,0.0,0.0,0.0,250364.0,250364.0,26866.0,140.4,,,,,,,,,
2354,NPCC,0.0,0.0,0.0,70508.0,70508.0,7566.0,16.0,,,,,,,,,
2355,NPCC,0.0,0.0,0.0,40771.0,40771.0,4375.0,8.4,,,,,,,,,
2357,NPCC,0.0,0.0,0.0,30408.0,30408.0,3263.0,12.4,,,,,,,,,
2364,NPCC,212.0,212.0,5.6,1187.0,1187.0,35.0,496.4,6.49,84.0,,0.001,1.5635,0.544,3.149,1463.923,1.0
2367,NPCC,40896.0,40896.0,16.95,415820.0,415820.0,26352.0,171.2,775.66,30033.92,,1.327,1.2042,14.883,43500.545,418841.877,1.0
2368,NPCC,0.0,0.0,0.0,101773.0,101773.0,10921.0,15.0,,,,,,,,,
2378,RFC,996.0,996.0,31.156,20827.0,20827.0,1967.0,339.6,26.84,2133.2,,3.273,0.3555,4.32,2216.207,21656.313,2.0
2379,,,,,,,,,25.0,669.0,,0.004,1.4,5.537,940.0,15817.8,2.0
2388,RFC,0.0,0.0,0.0,2962459.0,2962459.0,283272.0,550.0,,,,,,,,,
2390,RFC,7382.0,7382.0,1.028,7589.0,7589.0,291.0,212.0,14.55,380.35,,0.001,0.5998,0.579,455.3,7716.9,2.0
2393,RFC,438.0,438.0,1.028,450.0,450.0,-777.0,512.0,1.27,0.6,,0.0,1.3295,0.054,13.798,232.357,2.0
2398,RFC,3386843.0,3386843.0,2.05,3471514.0,3471514.0,434086.0,1400.8,3042.09,281979.64,,1.043,0.1439,36.167,206613.376,3476665.228,2.0
2399,RFC,25198.0,25198.0,1.029,25929.0,25929.0,2434.0,242.0,74.63,2407.34,,0.007,0.8046,1.153,1432.166,24095.226,2.0
2401,RFC,33328.0,33328.0,1.029,34295.0,34295.0,2609.0,93.6,36.02,2660.93,,0.008,0.0847,1.052,1538.339,25885.681,2.0
2403,RFC,0.0,0.0,0.0,0.0,0.0,-1854.0,659.7,0.0,,,,,,,,2.0
2404,RFC,489925.0,489925.0,1.029,504133.0,504133.0,49051.0,605.0,1181.37,49950.64,,0.147,0.571,5.807,29123.364,490062.864,2.0
2406,RFC,2518222.0,2518222.0,3.114,2613914.0,2613914.0,354216.0,1740.0,1484.09,362580.98,,0.769,0.2489,8.354,152314.691,2562966.206,2.0
2408,RFC,842.0,842.0,1.026,864.0,864.0,-3268.0,652.8,0.0,,,,,,,,2.0
2410,RFC,30.0,30.0,5.879,9024280.0,9024280.0,861781.0,2381.8,0.0,,,,,,,,2.0
2411,RFC,324.0,324.0,1.037,336.0,336.0,-486.0,452.2,0.56,0.3,,0.0,0.713,0.003,1.55,18.081,2.0
2434,,,,,,,,,136.9,8138.88,,0.023,0.0228,0.449,4565.454,76809.31,2.0
2442,WECC,255654.0,255654.0,18.555,3071060.0,3071060.0,282849.997,1636.2,662.86,314922.77,,277.935,0.8094,701.444,302421.718,2947139.573,6.0
2444,WECC,652805.0,652805.0,2.124,692742.0,692742.0,55989.0,372.5,1327.38,60813.16,,0.207,0.3052,50.364,41048.369,690704.146,6.0
2446,SPP,328343.0,328343.0,2.157,359004.0,359004.0,33451.0,212.0,478.62,32106.6,,0.098,0.1566,27.395,19364.555,325862.814,6.0
2450,WECC,38453.0,38453.0,1.05,40376.0,40376.0,3113.0,154.0,85.82,3565.13,,0.012,0.2203,5.113,2395.074,40298.157,6.0
2451,WECC,520790.0,520790.0,24.3,9581490.0,9581490.0,878171.999,1848.0,2662.01,977312.32,,291.308,0.9932,1255.848,1049916.955,10013518.856,6.0
2454,SPP,939192.0,939192.0,2.14,1005487.0,1005487.0,92895.0,519.2,1285.2,98704.92,,0.298,0.4018,73.843,59794.363,1006151.214,6.0
2480,NPCC,0.0,0.0,0.0,0.0,0.0,0.0,537.4,10.65,0.0,,0.0,0.0143,0.005,31.195,528.047,2.0
2490,NPCC,1188200.0,1188200.0,2.07,1235726.0,1235726.0,107639.0,895.5,852.36,118364.1,,0.372,0.3881,43.006,73770.461,1241848.92,2.0
2493,NPCC,2312751.0,2296760.0,8.229,2395265.0,2378421.0,212674.0,716.2,39.75,,3093.5,0.003,0.0674,0.448,600.55,10108.125,2.0
2494,NPCC,1483.0,1483.0,6.819,2079.0,2079.0,120.0,640.0,10.7,166.0,,,8.076,0.577,,2339.0,2.0
2496,,,,,,,,,0.0,,,,,,,,2.0
2497,NPCC,0.0,0.0,0.0,0.0,0.0,0.0,1299.0,,,,,,,,,
2499,NPCC,16010.0,16010.0,1.043,16698.0,16698.0,910.0,352.0,61.1,1038.7,,,5.3598,2.855,,17027.8,2.0
2500,NPCC,5095430.0,5095430.0,3.09,5248293.0,5248293.0,523194.0,2600.0,2484.65,551147.9,,1.575,4.0747,168.858,311538.762,5246445.297,2.0
2503,,,,,,,,,280.5,,22166.0,,0.2402,0.934,,27628.975,2.0
2504,,,,,,,,,298.25,,78757.25,0.032,0.1555,4.131,6235.375,104932.875,2.0
2511,NPCC,1217549.0,1217549.0,7.699,1251801.0,1251801.0,117820.0,669.2,1289.0,125154.0,,0.443,5.5476,68.871,87917.625,1479923.725,2.0
2512,,,,,,,,,3.6,28.21,,,0.3898,0.106,34.283,423.461,2.0
2514,NPCC,0.0,0.0,0.0,0.0,0.0,-47.0,110.0,0.0,,,,,,,,2.0
2516,NPCC,2324787.0,2324787.0,1.023,2378257.0,2378257.0,222121.0,1564.0,1073.0,237072.5,,0.706,0.1435,66.359,139416.15,2345952.5,2.0
2517,NPCC,314180.0,314180.0,2.05,322035.0,322035.0,27400.0,498.0,427.75,30064.75,,0.092,0.1431,6.595,18341.875,308631.15,2.0
2521,,,,,,,,,1.0,7.0,,0.078,0.485,0.137,45.9,566.1,2.0
2527,,,,,,,,,0.0,,,,,,,,2.0
2535,NPCC,39562.0,39562.0,30.579,969221.0,969221.0,89677.0,322.5,730.6,99551.0,,72.024,0.0742,35.139,96812.64,943598.46,2.0
2539,NPCC,3170197.0,3170197.0,2.054,3255792.0,3255792.0,456415.0,893.1,1876.68,307615.62,,0.948,0.0363,11.718,187723.855,3158809.364,2.0
2549,,,,,,,,,0.0,,,,,,,,2.0
2554,NPCC,0.0,0.0,0.0,0.0,0.0,0.0,627.2,0.0,,,,,,,,2.0
2589,NPCC,0.0,0.0,0.0,13029664.0,13029664.0,1245904.0,1901.1,,,,,,,,,
2594,NPCC,44.0,44.0,1.023,45.0,45.0,0.0,1803.6,0.0,,,,,,,,2.0
2612,NPCC,0.0,0.0,0.0,101531.0,101531.0,10895.0,56.0,,,,,,,,,
